timestamp,age,gender,frequency,categories,personalized_recommendation_frequency,browsing_frequency,product_search_method,search_result_exploration,customer_reviews_importance,add_to_cart,cart_completion_frequency,cart_abandonment_factors,review_left,shopping_satisfaction,service_appreciation,improvement_areas,user_id,date_only
2023-06-08 17:35:25,26,Female,Few times a month,Groceries and Gourmet Food;Clothing and Fashion;Home and Kitchen;others,No,Few times a week,Keyword,Multiple pages,2,Yes,Often,Changed my mind or no longer need the item,No,2,Competitive prices,Shipping speed and reliability,361,2023-06-08
2023-06-08 17:36:14,31,Prefer not to say,Once a week,Clothing and Fashion;Home and Kitchen;others,No,Multiple times a day,Keyword,First page,3,Maybe,Sometimes,Changed my mind or no longer need the item,Yes,3,Product recommendations,Customer service responsiveness,362,2023-06-08
2023-06-08 17:37:13,26,Female,Few times a month,Clothing and Fashion;Home and Kitchen,Sometimes,Rarely,categories,Multiple pages,4,No,Rarely,Found a better price elsewhere,No,2,Wide product selection,Product quality and accuracy,363,2023-06-08
2023-06-08 17:37:58,34,Female,Few times a month,Groceries and Gourmet Food;Beauty and Personal Care;Clothing and Fashion;Home and Kitchen;others,Sometimes,Few times a month,categories,Multiple pages,3,Maybe,Sometimes,Changed my mind or no longer need the item,Yes,3,Product recommendations,Customer service responsiveness,364,2023-06-08
2023-06-08 17:38:01,18,Female,Few times a month,Beauty and Personal Care;Clothing and Fashion,Yes,Multiple times a day,Keyword,Multiple pages,3,Maybe,Often,Found a better price elsewhere,No,1,Wide product selection,Customer service responsiveness,365,2023-06-08
2023-06-08 17:38:57,40,Male,Few times a month,Groceries and Gourmet Food;Beauty and Personal Care;Clothing and Fashion,Sometimes,Few times a month,others,Multiple pages,3,No,Often,High shipping costs,No,2,Product recommendations,Customer service responsiveness,366,2023-06-08
2023-06-08 17:39:54,42,Female,Few times a month,Clothing and Fashion;Home and Kitchen;others,No,Few times a week,Keyword,First page,3,Maybe,Often,Changed my mind or no longer need the item,No,2,Product recommendations,Customer service responsiveness,367,2023-06-08
2023-06-08 17:39:57,35,Prefer not to say,Once a month,Groceries and Gourmet Food;Beauty and Personal Care;Clothing and Fashion;Home and Kitchen;others,Sometimes,Multiple times a day,Keyword,Multiple pages,1,Maybe,Sometimes,Changed my mind or no longer need the item,Yes,1,Competitive prices,Customer service responsiveness,368,2023-06-08
2023-06-08 17:40:49,37,Male,Once a month,Clothing and Fashion;Home and Kitchen;others,No,Few times a week,Filter,First page,3,Yes,Often,Found a better price elsewhere,No,2,Wide product selection,Customer service responsiveness,369,2023-06-08
2023-06-08 17:41:46,46,Male,Less than once a month,Home and Kitchen;others,Sometimes,Rarely,others,First page,4,Maybe,Never,others,No,4,Product recommendations,Product quality and accuracy,370,2023-06-08
2023-06-08 17:42:23,24,Prefer not to say,Few times a month,Beauty and Personal Care;Clothing and Fashion,Sometimes,Few times a week,Keyword,Multiple pages,5,Maybe,Often,Found a better price elsewhere,No,2,Competitive prices,I don't have any problem with Amazon,371,2023-06-08
2023-06-08 17:42:27,35,Prefer not to say,Once a month,Groceries and Gourmet Food;Beauty and Personal Care,No,Few times a week,Filter,Multiple pages,3,No,Sometimes,Found a better price elsewhere,Yes,2,Competitive prices,Product quality and accuracy,372,2023-06-08
2023-06-08 17:43:45,46,Female,Once a month,Groceries and Gourmet Food;Beauty and Personal Care;Clothing and Fashion;Home and Kitchen,Sometimes,Few times a week,Filter,First page,2,Maybe,Sometimes,Found a better price elsewhere,No,2,Competitive prices,Shipping speed and reliability,373,2023-06-08
2023-06-08 17:44:57,32,Others,Once a month,Groceries and Gourmet Food;Beauty and Personal Care;Clothing and Fashion;Home and Kitchen;others,Yes,Multiple times a day,Keyword,Multiple pages,2,Maybe,Sometimes,Found a better price elsewhere,No,1,Product recommendations,Customer service responsiveness,374,2023-06-08
2023-06-08 17:45:08,35,Female,Few times a month,Beauty and Personal Care;Clothing and Fashion;Home and Kitchen,Sometimes,Multiple times a day,Keyword,Multiple pages,2,No,Sometimes,High shipping costs,No,2,Product recommendations,Customer service responsiveness,375,2023-06-08
2023-06-08 17:45:59,36,Female,Few times a month,Beauty and Personal Care;Clothing and Fashion;Home and Kitchen,Yes,Few times a week,Filter,Multiple pages,2,No,Sometimes,Changed my mind or no longer need the item,No,1,Wide product selection,Reducing packaging waste,376,2023-06-08
2023-06-08 17:46:49,15,Female,Multiple times a week,Beauty and Personal Care;Clothing and Fashion;Home and Kitchen,No,Multiple times a day,Keyword,Multiple pages,3,No,Often,High shipping costs,No,2,Wide product selection,Product quality and accuracy,377,2023-06-08
2023-06-08 17:47:32,43,Prefer not to say,Less than once a month,Groceries and Gourmet Food;Home and Kitchen;others,Sometimes,Rarely,Keyword,Multiple pages,1,Maybe,Sometimes,Found a better price elsewhere,No,1,Competitive prices,No problems with Amazon,378,2023-06-08
2023-06-08 17:48:14,20,Prefer not to say,Multiple times a week,Beauty and Personal Care;Clothing and Fashion;Home and Kitchen;others,Sometimes,Multiple times a day,categories,First page,3,Yes,Often,Found a better price elsewhere,Yes,2,Product recommendations,Product quality and accuracy,379,2023-06-08
2023-06-08 17:48:55,34,Female,Multiple times a week,Beauty and Personal Care;Clothing and Fashion;Home and Kitchen,Sometimes,Multiple times a day,categories,Multiple pages,2,Maybe,Sometimes,Changed my mind or no longer need the item,No,1,User-friendly website/app interface,Product quality and accuracy,380,2023-06-08
2023-06-08 17:49:56,34,Male,Less than once a month,Groceries and Gourmet Food;Beauty and Personal Care;Clothing and Fashion;Home and Kitchen;others,Yes,Few times a month,Keyword,Multiple pages,3,Maybe,Sometimes,Found a better price elsewhere,No,1,Competitive prices,Customer service responsiveness,381,2023-06-08
2023-06-08 17:52:26,25,Female,Few times a month,Clothing and Fashion;Home and Kitchen;others,Yes,Few times a week,Filter,Multiple pages,3,Yes,Often,Found a better price elsewhere,No,3,Product recommendations,Shipping speed and reliability,382,2023-06-08
2023-06-08 17:52:44,21,Prefer not to say,Once a month,Beauty and Personal Care;Clothing and Fashion,Sometimes,Multiple times a day,Keyword,Multiple pages,1,Maybe,Sometimes,Found a better price elsewhere,No,1,Competitive prices,Customer service responsiveness,383,2023-06-08
2023-06-08 17:53:11,24,Prefer not to say,Once a month,Clothing and Fashion;Home and Kitchen,No,Few times a month,categories,Multiple pages,2,No,Often,Found a better price elsewhere,No,1,Competitive prices,Customer service responsiveness,384,2023-06-08
2023-06-08 17:54:05,36,Female,Few times a month,Groceries and Gourmet Food;Beauty and Personal Care;Clothing and Fashion,Yes,Few times a month,categories,First page,3,No,Sometimes,Changed my mind or no longer need the item,Yes,1,Product recommendations,Customer service responsiveness,385,2023-06-08
2023-06-08 17:54:49,46,Male,Few times a month,Clothing and Fashion;Home and Kitchen,No,Few times a month,Filter,Multiple pages,3,No,Sometimes,Changed my mind or no longer need the item,Yes,2,Product recommendations,Reducing packaging waste,386,2023-06-08
2023-06-08 17:55:15,27,Male,Once a month,Beauty and Personal Care;Clothing and Fashion;Home and Kitchen,Sometimes,Few times a month,Keyword,Multiple pages,1,Yes,Often,Found a better price elsewhere,Yes,1,Competitive prices,Customer service responsiveness,387,2023-06-08
2023-06-08 17:55:54,25,Male,Few times a month,Clothing and Fashion;Home and Kitchen,No,Few times a month,Filter,First page,2,No,Often,Found a better price elsewhere,No,1,Wide product selection,Product quality and accuracy,388,2023-06-08
2023-06-08 17:57:03,43,Male,Once a week,Beauty and Personal Care;Clothing and Fashion;Home and Kitchen,Sometimes,Few times a week,Keyword,Multiple pages,1,Yes,Always,Found a better price elsewhere,No,2,Wide product selection,Customer service responsiveness,389,2023-06-08
2023-06-08 17:57:34,32,Prefer not to say,Multiple times a week,Beauty and Personal Care;Clothing and Fashion,Sometimes,Few times a week,Keyword,Multiple pages,1,Maybe,Often,Found a better price elsewhere,No,1,Competitive prices,Customer service responsiveness,390,2023-06-08
2023-06-08 17:58:03,18,Male,Once a week,Clothing and Fashion;Home and Kitchen,Sometimes,Few times a week,categories,Multiple pages,2,No,Often,others,No,3,Product recommendations,Reducing packaging waste,391,2023-06-08
2023-06-08 17:58:43,45,Female,Multiple times a week,Beauty and Personal Care;Clothing and Fashion;Home and Kitchen,No,Few times a month,categories,First page,3,Maybe,Never,High shipping costs,No,3,Product recommendations,Reducing packaging waste,392,2023-06-08
2023-06-08 17:59:20,25,Prefer not to say,Once a month,Beauty and Personal Care;Clothing and Fashion;others,Yes,Few times a week,Keyword,Multiple pages,1,Yes,Often,Found a better price elsewhere,No,1,Product recommendations,Reducing packaging waste,393,2023-06-08
2023-06-08 17:59:25,45,Male,Less than once a month,Clothing and Fashion;Home and Kitchen,Sometimes,Few times a month,Filter,Multiple pages,2,No,Sometimes,Changed my mind or no longer need the item,No,3,Product recommendations,Customer service responsiveness,394,2023-06-08
2023-06-08 18:00:06,32,Female,Once a week,Groceries and Gourmet Food;Beauty and Personal Care;Clothing and Fashion;Home and Kitchen;others,Sometimes,Few times a week,Filter,Multiple pages,2,Maybe,Often,Found a better price elsewhere,Yes,2,Product recommendations,Customer service responsiveness,395,2023-06-08
2023-06-08 18:00:20,42,Female,Once a month,Groceries and Gourmet Food;Beauty and Personal Care;Clothing and Fashion;Home and Kitchen;others,Sometimes,Few times a month,Keyword,Multiple pages,1,Maybe,Always,High shipping costs,Yes,2,Wide product selection,Customer service responsiveness,396,2023-06-08
2023-06-08 18:00:50,35,Female,Multiple times a week,Clothing and Fashion;Home and Kitchen,No,Few times a month,categories,First page,4,Maybe,Sometimes,Changed my mind or no longer need the item,No,4,Product recommendations,Customer service responsiveness,397,2023-06-08
2023-06-08 18:01:31,35,Female,Few times a month,Groceries and Gourmet Food;Clothing and Fashion;Home and Kitchen;others,No,Few times a month,others,First page,4,Maybe,Often,Found a better price elsewhere,Yes,3,Competitive prices,Customer service responsiveness,398,2023-06-08
2023-06-08 18:01:33,52,Male,Multiple times a week,Groceries and Gourmet Food;Beauty and Personal Care;others,Yes,Few times a week,Keyword,Multiple pages,2,Maybe,Always,Found a better price elsewhere,Yes,1,User-friendly website/app interface,Shipping speed and reliability,399,2023-06-08
2023-06-08 18:39:59,24,Female,Less than once a month,Home and Kitchen,No,Rarely,categories,Multiple pages,1,Yes,Sometimes,Found a better price elsewhere,Yes,3,Competitive prices,Product quality and accuracy,400,2023-06-08
2023-06-08 19:46:31,28,Female,Once a week,Beauty and Personal Care;Clothing and Fashion;Home and Kitchen,No,Few times a week,Keyword,First page,2,Yes,Often,Found a better price elsewhere,No,2,Wide product selection,Product quality and accuracy,401,2023-06-08
2023-06-08 19:50:55,33,Female,Multiple times a week,Beauty and Personal Care;Clothing and Fashion;Home and Kitchen,No,Multiple times a day,Keyword,Multiple pages,2,Yes,Often,Found a better price elsewhere,No,2,User-friendly website/app interface,Product quality and accuracy,402,2023-06-08
2023-06-08 20:26:58,23,Female,Less than once a month,Beauty and Personal Care;Clothing and Fashion;Home and Kitchen,Sometimes,Rarely,Keyword,Multiple pages,3,Maybe,Rarely,Changed my mind or no longer need the item,Yes,5,Wide product selection,Product quality and accuracy,403,2023-06-08
2023-06-08 21:17:38,21,Female,Less than once a month,Beauty and Personal Care;Clothing and Fashion,Yes,Few times a month,Keyword,Multiple pages,2,Yes,Sometimes,Changed my mind or no longer need the item,No,2,User-friendly website/app interface,Product quality and accuracy,404,2023-06-08
2023-06-08 21:39:30,34,Female,Few times a month,Home and Kitchen,No,Few times a month,categories,First page,3,No,Always,Found a better price elsewhere,No,3,Product recommendations,Reducing packaging waste,405,2023-06-08
2023-06-08 21:39:55,23,Prefer not to say,Once a month,Clothing and Fashion,No,Few times a month,Filter,Multiple pages,2,No,Sometimes,Found a better price elsewhere,No,2,Competitive prices,Customer service responsiveness,406,2023-06-08
2023-06-08 21:40:24,34,Prefer not to say,Few times a month,Beauty and Personal Care,Sometimes,Rarely,others,Multiple pages,3,No,Sometimes,Found a better price elsewhere,Yes,5,User-friendly website/app interface,Shipping speed and reliability,407,2023-06-08
2023-06-08 21:40:50,34,Female,Once a week,Home and Kitchen,No,Few times a week,Filter,Multiple pages,3,No,Sometimes,Changed my mind or no longer need the item,No,2,Competitive prices,Reducing packaging waste,408,2023-06-08
2023-06-08 22:13:41,25,Female,Less than once a month,others,Sometimes,Rarely,categories,First page,3,Maybe,Rarely,Found a better price elsewhere,No,3,Product recommendations,Shipping speed and reliability,409,2023-06-08
2023-06-08 22:21:20,32,Male,Less than once a month,others,Sometimes,Rarely,categories,First page,1,No,Always,Changed my mind or no longer need the item,No,2,Wide product selection,Customer service responsiveness,410,2023-06-08
2023-06-08 22:24:19,24,Female,Few times a month,Home and Kitchen,Yes,Few times a week,Keyword,First page,1,Yes,Often,others,Yes,2,Wide product selection,Product quality and accuracy,411,2023-06-08
2023-06-08 22:38:16,34,Female,Few times a month,Clothing and Fashion,Sometimes,Few times a month,categories,Multiple pages,3,Maybe,Rarely,Changed my mind or no longer need the item,No,3,Product recommendations,Reducing packaging waste,412,2023-06-08
2023-06-08 22:38:51,44,Male,Once a week,Beauty and Personal Care,Sometimes,Few times a week,categories,First page,3,Maybe,Sometimes,Changed my mind or no longer need the item,Yes,3,Product recommendations,Reducing packaging waste,413,2023-06-08
2023-06-08 22:39:27,23,Female,Once a week,Beauty and Personal Care;Clothing and Fashion;Home and Kitchen,Sometimes,Few times a week,Filter,Multiple pages,2,Maybe,Sometimes,Changed my mind or no longer need the item,Yes,1,Wide product selection,Customer service responsiveness,414,2023-06-08
2023-06-08 22:39:59,23,Female,Few times a month,Clothing and Fashion,Sometimes,Rarely,categories,First page,3,No,Sometimes,Found a better price elsewhere,Yes,2,Product recommendations,Customer service responsiveness,415,2023-06-08
2023-06-08 22:40:33,34,Female,Once a week,Beauty and Personal Care,Sometimes,Few times a month,Keyword,Multiple pages,4,Maybe,Often,Found a better price elsewhere,Yes,2,Product recommendations,Reducing packaging waste,416,2023-06-08
2023-06-08 22:41:11,23,Female,Once a week,Beauty and Personal Care;Clothing and Fashion,Yes,Multiple times a day,Filter,First page,3,No,Often,Found a better price elsewhere,Yes,4,Competitive prices,Reducing packaging waste,417,2023-06-08
2023-06-09 03:47:38,36,Female,Once a month,Home and Kitchen,No,Few times a week,categories,Multiple pages,3,Yes,Sometimes,Found a better price elsewhere,No,2,User-friendly website/app interface,Product quality and accuracy,418,2023-06-09
2023-06-09 08:10:05,24,Female,Few times a month,Groceries and Gourmet Food;Beauty and Personal Care;Clothing and Fashion;Home and Kitchen;others,Sometimes,Multiple times a day,Keyword,Multiple pages,2,Yes,Sometimes,Changed my mind or no longer need the item,Yes,3,Competitive prices,Customer service responsiveness,419,2023-06-09
2023-06-09 09:31:57,21,Female,Once a week,Beauty and Personal Care;Clothing and Fashion;others,No,Few times a week,Filter,Multiple pages,4,Yes,Often,High shipping costs,Yes,3,Product recommendations,Reducing packaging waste,420,2023-06-09
2023-06-09 09:32:44,21,Female,Few times a month,Clothing and Fashion,Sometimes,Few times a week,categories,Multiple pages,3,Yes,Often,Found a better price elsewhere,Yes,2,Competitive prices,Customer service responsiveness,421,2023-06-09
2023-06-09 09:33:35,45,Male,Once a month,Clothing and Fashion,Sometimes,Multiple times a day,Keyword,Multiple pages,3,Maybe,Always,Found a better price elsewhere,Yes,2,Competitive prices,Product quality and accuracy,422,2023-06-09
2023-06-09 09:34:07,21,Female,Once a week,Beauty and Personal Care,Sometimes,Few times a month,Filter,Multiple pages,2,Maybe,Often,Found a better price elsewhere,No,2,Competitive prices,Customer service responsiveness,423,2023-06-09
2023-06-09 09:34:44,23,Female,Once a week,Clothing and Fashion,Yes,Few times a week,categories,First page,3,Maybe,Often,Found a better price elsewhere,Yes,2,Product recommendations,Reducing packaging waste,424,2023-06-09
2023-06-09 09:35:19,21,Female,Once a week,Groceries and Gourmet Food;Beauty and Personal Care;Home and Kitchen,Yes,Few times a month,Keyword,First page,2,No,Sometimes,Changed my mind or no longer need the item,Yes,1,Product recommendations,Reducing packaging waste,425,2023-06-09
2023-06-09 09:35:57,34,Female,Once a month,Clothing and Fashion,Sometimes,Few times a week,categories,Multiple pages,2,Maybe,Often,Changed my mind or no longer need the item,Yes,3,Product recommendations,Reducing packaging waste,426,2023-06-09
2023-06-09 09:37:15,21,Female,Few times a month,Beauty and Personal Care,Sometimes,Few times a month,categories,Multiple pages,3,Maybe,Sometimes,Changed my mind or no longer need the item,Yes,3,Product recommendations,Reducing packaging waste,427,2023-06-09
2023-06-09 09:37:44,23,Female,Once a week,Clothing and Fashion,Sometimes,Few times a month,Filter,Multiple pages,3,Maybe,Sometimes,Changed my mind or no longer need the item,No,3,Product recommendations,Customer service responsiveness,428,2023-06-09
2023-06-09 09:38:31,21,Female,Once a week,Groceries and Gourmet Food;Clothing and Fashion;others,Sometimes,Few times a month,categories,Multiple pages,3,Maybe,Sometimes,Found a better price elsewhere,No,4,Product recommendations,Reducing packaging waste,429,2023-06-09
2023-06-09 09:39:04,32,Female,Once a month,others,Sometimes,Few times a month,others,First page,2,No,Rarely,others,Yes,3,Product recommendations,Customer service responsiveness,430,2023-06-09
2023-06-09 10:22:03,35,Prefer not to say,Once a week,Groceries and Gourmet Food,No,Few times a week,Filter,Multiple pages,2,Maybe,Sometimes,Changed my mind or no longer need the item,No,2,Competitive prices,Customer service responsiveness,431,2023-06-09
2023-06-09 10:22:35,37,Male,Once a month,Groceries and Gourmet Food;Beauty and Personal Care;Home and Kitchen,Yes,Few times a week,Filter,Multiple pages,2,Maybe,Rarely,Changed my mind or no longer need the item,No,1,Product recommendations,Reducing packaging waste,432,2023-06-09
2023-06-09 10:23:05,23,Female,Once a week,Clothing and Fashion,No,Few times a month,categories,Multiple pages,2,Yes,Often,Found a better price elsewhere,No,2,Product recommendations,Reducing packaging waste,433,2023-06-09
2023-06-09 10:23:45,33,Others,Few times a month,Clothing and Fashion,Sometimes,Few times a month,others,First page,3,Maybe,Sometimes,Changed my mind or no longer need the item,No,2,Competitive prices,Customer service responsiveness,434,2023-06-09
2023-06-09 10:24:58,35,Female,Few times a month,Clothing and Fashion;Home and Kitchen,Sometimes,Few times a month,categories,Multiple pages,4,Maybe,Rarely,Found a better price elsewhere,Yes,2,Product recommendations,Reducing packaging waste,435,2023-06-09
2023-06-09 10:25:27,44,Female,Once a week,Clothing and Fashion,Sometimes,Few times a week,categories,Multiple pages,3,Maybe,Rarely,Changed my mind or no longer need the item,Yes,4,Product recommendations,Reducing packaging waste,436,2023-06-09
2023-06-09 10:26:01,34,Male,Once a week,Clothing and Fashion,Sometimes,Few times a month,categories,Multiple pages,4,Maybe,Often,others,No,2,Competitive prices,Reducing packaging waste,437,2023-06-09
2023-06-09 10:26:26,34,Prefer not to say,Once a month,Clothing and Fashion,No,Few times a month,categories,Multiple pages,2,No,Sometimes,Found a better price elsewhere,Yes,3,Competitive prices,Customer service responsiveness,438,2023-06-09
2023-06-09 10:26:51,34,Female,Few times a month,others,No,Few times a month,categories,First page,2,Maybe,Sometimes,Changed my mind or no longer need the item,No,1,Competitive prices,Customer service responsiveness,439,2023-06-09
2023-06-09 10:28:23,34,Female,Few times a month,Clothing and Fashion,No,Few times a week,Filter,Multiple pages,3,Maybe,Sometimes,Changed my mind or no longer need the item,Yes,1,Competitive prices,Reducing packaging waste,440,2023-06-09
2023-06-09 10:28:57,3,Prefer not to say,Once a month,Home and Kitchen,No,Few times a week,categories,First page,3,No,Sometimes,Found a better price elsewhere,Yes,2,Competitive prices,Customer service responsiveness,441,2023-06-09
2023-06-09 10:30:39,23,Female,Multiple times a week,Beauty and Personal Care,No,Few times a week,categories,Multiple pages,3,Maybe,Sometimes,Changed my mind or no longer need the item,Yes,2,Competitive prices,Product quality and accuracy,442,2023-06-09
2023-06-09 10:31:15,33,Female,Few times a month,Clothing and Fashion,Yes,Multiple times a day,categories,Multiple pages,4,Maybe,Sometimes,Changed my mind or no longer need the item,Yes,1,Wide product selection,Customer service responsiveness,443,2023-06-09
2023-06-09 10:58:13,23,Female,Few times a month,Clothing and Fashion,Sometimes,Rarely,others,First page,3,Maybe,Rarely,others,No,3,Competitive prices,Reducing packaging waste,444,2023-06-09
2023-06-09 10:58:44,34,Female,Few times a month,Groceries and Gourmet Food;Home and Kitchen,Sometimes,Few times a month,Filter,Multiple pages,3,Maybe,Rarely,Changed my mind or no longer need the item,Yes,2,Competitive prices,Reducing packaging waste,445,2023-06-09
2023-06-09 10:59:38,23,Female,Few times a month,Beauty and Personal Care;Home and Kitchen,Sometimes,Few times a month,Filter,Multiple pages,2,Maybe,Sometimes,Changed my mind or no longer need the item,No,4,Product recommendations,Reducing packaging waste,446,2023-06-09
2023-06-09 12:22:47,34,Prefer not to say,Once a week,Clothing and Fashion,Sometimes,Few times a month,categories,First page,3,Maybe,Sometimes,Changed my mind or no longer need the item,No,3,Product recommendations,Customer service responsiveness,447,2023-06-09
2023-06-09 14:22:25,23,Female,Few times a month,Clothing and Fashion,Yes,Multiple times a day,Keyword,Multiple pages,3,Maybe,Sometimes,Changed my mind or no longer need the item,Yes,3,Product recommendations,Reducing packaging waste,448,2023-06-09
2023-06-09 14:23:03,23,Female,Once a week,Beauty and Personal Care,Sometimes,Few times a month,categories,Multiple pages,2,Maybe,Sometimes,Changed my mind or no longer need the item,No,3,Product recommendations,Reducing packaging waste,449,2023-06-09
2023-06-09 14:23:45,23,Female,Once a week,Beauty and Personal Care;Home and Kitchen,Sometimes,Few times a week,categories,First page,1,Maybe,Sometimes,Found a better price elsewhere,Yes,1,Product recommendations,Reducing packaging waste,450,2023-06-09
2023-06-09 14:34:43,23,Prefer not to say,Once a month,Groceries and Gourmet Food;Clothing and Fashion;Home and Kitchen,Sometimes,Few times a month,categories,First page,3,Maybe,Sometimes,Changed my mind or no longer need the item,Yes,2,Product recommendations,Reducing packaging waste,451,2023-06-09
2023-06-09 14:35:29,45,Female,Few times a month,Beauty and Personal Care;others,Sometimes,Few times a month,categories,First page,3,Maybe,Sometimes,Changed my mind or no longer need the item,Yes,3,Product recommendations,Customer service responsiveness,452,2023-06-09
2023-06-09 14:36:09,23,Female,Less than once a month,Clothing and Fashion,No,Multiple times a day,Filter,Multiple pages,2,Yes,Often,Changed my mind or no longer need the item,Yes,1,Competitive prices,Reducing packaging waste,453,2023-06-09
2023-06-09 14:36:46,34,Prefer not to say,Once a week,Beauty and Personal Care,Sometimes,Few times a month,categories,Multiple pages,2,Maybe,Sometimes,Found a better price elsewhere,No,3,Product recommendations,Customer service responsiveness,454,2023-06-09
2023-06-09 14:39:16,45,Female,Once a month,Beauty and Personal Care;Home and Kitchen,Yes,Few times a week,categories,Multiple pages,3,Maybe,Sometimes,Changed my mind or no longer need the item,No,3,Product recommendations,Customer service responsiveness,455,2023-06-09
2023-06-09 14:39:47,34,Female,Once a week,Beauty and Personal Care,Sometimes,Few times a week,categories,Multiple pages,2,Maybe,Sometimes,Changed my mind or no longer need the item,Yes,2,Product recommendations,Customer service responsiveness,456,2023-06-09
2023-06-09 14:40:21,45,Female,Few times a month,Groceries and Gourmet Food;Clothing and Fashion,Sometimes,Few times a month,categories,Multiple pages,3,Maybe,Sometimes,Changed my mind or no longer need the item,Yes,1,Competitive prices,Reducing packaging waste,457,2023-06-09
2023-06-09 14:41:53,67,Female,Few times a month,Beauty and Personal Care,Sometimes,Few times a month,categories,Multiple pages,2,Maybe,Often,Changed my mind or no longer need the item,Yes,3,Product recommendations,Customer service responsiveness,458,2023-06-09
2023-06-09 14:42:24,34,Others,Once a week,Beauty and Personal Care,Sometimes,Rarely,categories,Multiple pages,2,Maybe,Often,Found a better price elsewhere,Yes,2,Competitive prices,Customer service responsiveness,459,2023-06-09
2023-06-09 14:42:57,21,Female,Few times a month,Beauty and Personal Care,Sometimes,Few times a week,Filter,First page,2,Maybe,Sometimes,Changed my mind or no longer need the item,Yes,3,Product recommendations,Customer service responsiveness,460,2023-06-09
2023-06-09 14:43:37,17,Female,Few times a month,Clothing and Fashion,Sometimes,Few times a week,Filter,First page,3,Maybe,Sometimes,Changed my mind or no longer need the item,No,2,Competitive prices,Customer service responsiveness,461,2023-06-09
2023-06-09 14:44:09,34,Female,Few times a month,Clothing and Fashion,Sometimes,Few times a week,Filter,Multiple pages,2,Maybe,Sometimes,Changed my mind or no longer need the item,Yes,3,Competitive prices,Product quality and accuracy,462,2023-06-09
2023-06-09 14:49:20,46,Prefer not to say,Few times a month,Clothing and Fashion,Sometimes,Few times a week,Filter,Multiple pages,3,Maybe,Rarely,Found a better price elsewhere,Yes,3,Competitive prices,Customer service responsiveness,463,2023-06-09
2023-06-09 14:51:07,54,Female,Few times a month,Clothing and Fashion,Sometimes,Few times a week,Filter,Multiple pages,3,Maybe,Sometimes,Found a better price elsewhere,Yes,3,Product recommendations,Product quality and accuracy,464,2023-06-09
2023-06-09 15:00:03,56,Prefer not to say,Once a week,Clothing and Fashion,Sometimes,Few times a month,categories,Multiple pages,3,Maybe,Sometimes,Changed my mind or no longer need the item,Yes,3,Product recommendations,Customer service responsiveness,465,2023-06-09
2023-06-09 15:06:37,50,Prefer not to say,Few times a month,Groceries and Gourmet Food;Beauty and Personal Care;Clothing and Fashion;Home and Kitchen,Sometimes,Few times a week,categories,Multiple pages,3,Maybe,Sometimes,Found a better price elsewhere,Yes,4,Product recommendations,Shipping speed and reliability,466,2023-06-09
2023-06-09 15:07:36,56,Prefer not to say,Few times a month,Beauty and Personal Care,Sometimes,Few times a month,categories,Multiple pages,3,Maybe,Sometimes,Changed my mind or no longer need the item,Yes,3,Product recommendations,Reducing packaging waste,467,2023-06-09
2023-06-09 15:08:38,22,Prefer not to say,Few times a month,Clothing and Fashion,Yes,Few times a week,Keyword,Multiple pages,3,Maybe,Sometimes,Found a better price elsewhere,No,3,Competitive prices,Customer service responsiveness,468,2023-06-09
2023-06-09 15:09:41,25,Prefer not to say,Few times a month,Clothing and Fashion,Sometimes,Few times a month,categories,Multiple pages,3,Maybe,Sometimes,Found a better price elsewhere,No,3,Product recommendations,Customer service responsiveness,469,2023-06-09
2023-06-09 15:10:36,23,Male,Few times a month,Beauty and Personal Care,Sometimes,Few times a month,categories,Multiple pages,3,Maybe,Sometimes,Changed my mind or no longer need the item,Yes,3,Competitive prices,Customer service responsiveness,470,2023-06-09
2023-06-09 15:16:30,23,Prefer not to say,Once a week,Clothing and Fashion,Sometimes,Few times a month,categories,Multiple pages,3,Maybe,Sometimes,Changed my mind or no longer need the item,Yes,3,Product recommendations,Customer service responsiveness,471,2023-06-09
2023-06-09 15:17:31,56,Female,Few times a month,Clothing and Fashion,Sometimes,Few times a week,Filter,Multiple pages,3,Maybe,Sometimes,Found a better price elsewhere,Yes,3,Product recommendations,Customer service responsiveness,472,2023-06-09
2023-06-09 15:18:25,56,Female,Multiple times a week,Beauty and Personal Care;Home and Kitchen,Sometimes,Few times a week,categories,Multiple pages,3,Maybe,Sometimes,Found a better price elsewhere,Yes,3,Product recommendations,Customer service responsiveness,473,2023-06-09
2023-06-09 15:19:53,23,Female,Few times a month,Beauty and Personal Care,Sometimes,Few times a month,categories,Multiple pages,3,Maybe,Sometimes,Found a better price elsewhere,Yes,3,Product recommendations,Reducing packaging waste,474,2023-06-09
2023-06-09 15:22:15,56,Female,Once a week,Beauty and Personal Care;Clothing and Fashion;others,Sometimes,Few times a week,categories,Multiple pages,3,Yes,Sometimes,Found a better price elsewhere,Yes,3,Product recommendations,Reducing packaging waste,475,2023-06-09
2023-06-09 15:23:38,23,Female,Few times a month,Beauty and Personal Care,Sometimes,Multiple times a day,categories,Multiple pages,3,Maybe,Sometimes,High shipping costs,Yes,3,Product recommendations,Customer service responsiveness,476,2023-06-09
2023-06-09 15:24:36,45,Female,Few times a month,Home and Kitchen,Sometimes,Few times a week,categories,Multiple pages,3,Maybe,Sometimes,Found a better price elsewhere,Yes,3,Competitive prices,Customer service responsiveness,477,2023-06-09
